episode,win,reward,steps,trial_count,epsilon,w_norm
19289,0,-1.0000,1,1,0.05000,6.0051
19290,0,4.9000,2,58,0.05000,6.0124
19291,0,6.0000,5,63,0.05000,6.0264
19292,0,7.1000,9,66,0.05000,6.0514
19293,0,6.4000,6,65,0.05000,6.0853
19294,0,5.3000,5,56,0.05000,6.0976
19295,0,2.0000,3,27,0.05000,6.0609
19296,0,2.4000,3,31,0.05000,6.0396
19297,0,5.4000,4,59,0.05000,6.0558
19298,0,-0.4000,3,3,0.05000,5.9842
19299,0,8.2000,15,65,0.05000,5.9987
19300,0,5.4000,5,57,0.05000,6.0167
19301,0,6.1000,8,58,0.05000,6.0328
19302,0,4.1000,2,50,0.05000,6.0333
19303,0,-1.0000,1,1,0.05000,5.9999
19304,0,5.6000,4,61,0.05000,6.0145
19305,0,-0.7000,2,2,0.05000,5.9622
19306,0,0.6000,2,15,0.05000,5.9312
19307,0,5.4000,9,49,0.05000,5.9590
19308,0,8.0000,12,69,0.05000,5.9858
19309,0,7.1000,9,66,0.05000,6.0198
19310,0,-1.0000,1,1,0.05000,5.9851
19311,0,7.1000,12,60,0.05000,6.0336
19312,0,-0.7000,2,2,0.05000,5.9721
19313,0,4.4000,5,47,0.05000,5.9763
19314,0,-1.0000,1,1,0.05000,5.9444
19315,0,5.4000,13,41,0.05000,5.9642
19316,0,7.1000,9,66,0.05000,5.9948
19317,0,5.1000,4,56,0.05000,6.0087
19318,0,6.7000,8,64,0.05000,6.0370
19319,0,5.7000,7,56,0.05000,6.0490
19320,0,5.3000,4,58,0.05000,6.0638
19321,0,8.1000,13,68,0.05000,6.1155
19322,0,5.7000,6,58,0.05000,6.1291
19323,0,6.1000,5,64,0.05000,6.1450
19324,0,7.7000,12,66,0.05000,6.1642
19325,0,6.4000,7,63,0.05000,6.1796
19326,0,5.8000,5,61,0.05000,6.1881
19327,0,6.0000,6,61,0.05000,6.2033
19328,0,5.0000,3,57,0.05000,6.2047
19329,0,6.2000,7,61,0.05000,6.2197
19330,0,-0.4000,3,3,0.05000,6.1198
19331,0,-1.0000,1,1,0.05000,6.0805
19332,0,6.5000,9,60,0.05000,6.0977
19333,0,-0.4000,2,5,0.05000,6.0378
19334,0,8.3000,15,66,0.05000,6.0706
19335,0,5.4000,2,63,0.05000,6.0791
19336,0,5.9000,3,66,0.05000,6.0906
19337,0,3.8000,5,41,0.05000,6.0797
19338,0,4.2000,2,51,0.05000,6.0791
19339,0,6.3000,6,64,0.05000,6.1046
19340,0,2.9000,10,22,0.05000,6.0584
19341,0,7.3000,10,66,0.05000,6.0902
19342,0,-1.0000,1,1,0.05000,6.0542
19343,0,2.3000,2,32,0.05000,6.0372
19344,0,5.9000,4,64,0.05000,6.0567
19345,0,7.7000,11,68,0.05000,6.0931
19346,0,5.7000,3,64,0.05000,6.1105
19347,0,-0.7000,2,2,0.05000,6.0461
19348,0,6.0000,5,63,0.05000,6.0599
19349,0,4.7000,3,54,0.05000,6.0652
19350,0,5.0000,2,59,0.05000,6.0739
19351,0,7.3000,8,70,0.05000,6.0879
19352,0,5.2000,4,57,0.05000,6.0962
19353,0,5.6000,3,63,0.05000,6.1058
19354,0,8.4000,15,67,0.05000,6.1319
19355,0,8.3000,18,60,0.05000,6.1774
19356,0,-0.7000,2,2,0.05000,6.0999
19357,0,7.6000,10,69,0.05000,6.1313
19358,0,-1.0000,1,1,0.05000,6.0875
19359,0,8.9000,16,70,0.05000,6.1133
19360,0,6.5000,6,66,0.05000,6.1283
19361,0,8.5000,14,70,0.05000,6.1800
19362,0,6.2000,7,61,0.05000,6.1931
19363,0,3.4000,3,41,0.05000,6.1630
19364,0,7.3000,12,62,0.05000,6.1904
19365,0,7.1000,13,58,0.05000,6.2283
19366,0,-1.0000,1,1,0.05000,6.1766
19367,0,8.4000,18,61,0.05000,6.2182
19368,0,-1.0000,1,1,0.05000,6.1659
19369,0,7.0000,8,67,0.05000,6.1823
19370,0,8.4000,15,67,0.05000,6.2278
19371,0,6.3000,7,62,0.05000,6.2490
19372,0,2.2000,3,29,0.05000,6.1935
19373,0,4.4000,3,51,0.05000,6.1838
19374,0,6.6000,7,65,0.05000,6.1982
19375,0,0.3000,3,10,0.05000,6.1093
19376,0,6.9000,10,62,0.05000,6.1466
19377,0,6.3000,5,66,0.05000,6.1695
19378,0,5.2000,6,53,0.05000,6.1703
19379,0,7.3000,10,66,0.05000,6.1905
19380,0,-1.0000,1,1,0.05000,6.1444
19381,0,6.6000,5,69,0.05000,6.1609
19382,0,7.6000,10,69,0.05000,6.1781
19383,0,-1.0000,1,1,0.05000,6.1317
19384,0,8.2000,14,67,0.05000,6.1645
19385,0,6.6000,11,57,0.05000,6.2057
19386,0,-0.4000,2,5,0.05000,6.1293
19387,0,-1.0000,1,1,0.05000,6.0860
19388,0,6.3000,8,60,0.05000,6.1174
19389,0,7.1000,8,68,0.05000,6.1478
19390,0,-0.7000,2,2,0.05000,6.0725
19391,0,5.2000,4,57,0.05000,6.0788
19392,0,5.5000,3,62,0.05000,6.0873
19393,0,6.4000,10,57,0.05000,6.1033
19394,0,4.3000,2,52,0.05000,6.1016
19395,0,6.6000,9,61,0.05000,6.1325
19396,0,5.7000,8,54,0.05000,6.1558
19397,0,6.1000,10,54,0.05000,6.1886
19398,0,6.9000,7,68,0.05000,6.2112
19399,0,8.7000,16,68,0.05000,6.2593
19400,0,3.0000,2,39,0.05000,6.2359
19401,0,7.6000,13,63,0.05000,6.2594
19402,1,10.2000,12,70,0.05000,6.2896
19403,0,7.5000,10,68,0.05000,6.3055
19404,0,8.1000,14,66,0.05000,6.3508
19405,0,-1.0000,1,1,0.05000,6.2916
19406,0,-1.0000,1,1,0.05000,6.2360
19407,0,6.9000,8,66,0.05000,6.2531
19408,0,4.4000,3,51,0.05000,6.2419
19409,0,7.9000,16,60,0.05000,6.2937
19410,0,3.3000,3,40,0.05000,6.2559
19411,0,6.8000,8,65,0.05000,6.2848
19412,0,5.5000,6,56,0.05000,6.2842
19413,0,-0.4000,3,3,0.05000,6.1697
19414,0,-0.4000,3,3,0.05000,6.0715
19415,0,7.6000,12,65,0.05000,6.0934
19416,0,5.4000,3,61,0.05000,6.1000
19417,0,6.5000,11,56,0.05000,6.1217
19418,0,-1.0000,1,1,0.05000,6.0839
19419,0,7.2000,10,65,0.05000,6.1070
19420,0,7.9000,14,64,0.05000,6.1348
19421,0,5.8000,6,59,0.05000,6.1473
19422,0,1.5000,3,22,0.05000,6.0895
19423,0,-0.4000,2,5,0.05000,6.0255
19424,0,6.7000,12,56,0.05000,6.0551
19425,0,5.7000,8,54,0.05000,6.0658
19426,0,7.6000,16,57,0.05000,6.1243
19427,0,2.1000,2,30,0.05000,6.0956
19428,0,-1.0000,1,1,0.05000,6.0555
19429,0,5.7000,7,56,0.05000,6.0749
19430,0,3.9000,7,38,0.05000,6.0595
19431,0,-1.0000,1,1,0.05000,6.0238
19432,0,5.8000,9,53,0.05000,6.0480
19433,0,6.3000,12,52,0.05000,6.0778
19434,0,8.1000,12,70,0.05000,6.1038
19435,0,5.9000,5,62,0.05000,6.1172
19436,0,-0.2000,2,7,0.05000,6.0563
19437,0,6.5000,4,70,0.05000,6.0702
19438,0,-1.0000,1,1,0.05000,6.0324
19439,0,7.4000,10,67,0.05000,6.0777
19440,0,2.8000,3,35,0.05000,6.0563
19441,0,6.8000,8,65,0.05000,6.0913
19442,0,0.8000,3,15,0.05000,6.0350
19443,0,5.1000,5,54,0.05000,6.0464
19444,0,7.8000,13,65,0.05000,6.1044
19445,0,7.1000,10,64,0.05000,6.1490
19446,0,6.4000,5,67,0.05000,6.1774
19447,0,-1.0000,1,1,0.05000,6.1333
19448,0,6.9000,8,66,0.05000,6.1593
19449,0,3.5000,4,40,0.05000,6.1405
19450,0,-0.4000,3,3,0.05000,6.0508
19451,0,7.0000,11,61,0.05000,6.0778
19452,0,6.0000,6,61,0.05000,6.1007
19453,0,6.4000,6,65,0.05000,6.1168
19454,0,6.5000,9,60,0.05000,6.1440
19455,0,8.6000,18,63,0.05000,6.1921
19456,0,3.8000,2,47,0.05000,6.1812
19457,0,5.4000,6,55,0.05000,6.1904
19458,0,5.8000,3,65,0.05000,6.2007
19459,0,-1.0000,1,1,0.05000,6.1564
19460,0,2.0000,4,25,0.05000,6.1037
19461,0,5.1000,4,56,0.05000,6.1092
19462,0,-1.0000,1,1,0.05000,6.0719
19463,0,7.8000,19,53,0.05000,6.1164
19464,0,5.8000,4,63,0.05000,6.1302
19465,0,1.4000,4,19,0.05000,6.0695
19466,0,6.8000,10,61,0.05000,6.0980
19467,0,5.6000,4,61,0.05000,6.1154
19468,0,-1.0000,1,1,0.05000,6.0774
19469,0,5.6000,5,59,0.05000,6.0965
19470,0,7.5000,10,68,0.05000,6.1373
19471,0,6.5000,7,64,0.05000,6.1528
19472,0,6.4000,7,63,0.05000,6.1764
19473,0,6.7000,7,66,0.05000,6.1921
19474,0,10.0000,22,69,0.05000,6.2610
19475,0,7.5000,10,68,0.05000,6.2805
19476,0,7.2000,11,63,0.05000,6.3180
19477,0,-1.0000,1,1,0.05000,6.2647
19478,0,5.6000,8,53,0.05000,6.2701
19479,0,7.3000,12,62,0.05000,6.3128
19480,0,8.1000,14,66,0.05000,6.3387
19481,0,2.6000,2,35,0.05000,6.3045
19482,0,-1.0000,1,1,0.05000,6.2534
19483,0,5.1000,4,56,0.05000,6.2519
19484,0,7.9000,13,66,0.05000,6.2894
19485,0,6.5000,5,68,0.05000,6.3018
19486,0,-1.0000,1,1,0.05000,6.2510
19487,0,7.9000,12,68,0.05000,6.2820
19488,0,7.9000,12,68,0.05000,6.3345
19489,0,9.2000,17,71,0.05000,6.4086
19490,0,6.0000,3,67,0.05000,6.4135
19491,0,-0.7000,2,2,0.05000,6.3124
19492,0,6.0000,4,65,0.05000,6.3201
19493,0,6.5000,7,64,0.05000,6.3328
19494,0,3.7000,4,42,0.05000,6.3026
19495,0,7.2000,9,67,0.05000,6.3289
19496,0,6.9000,9,64,0.05000,6.3468
19497,0,4.3000,8,40,0.05000,6.3178
19498,0,5.0000,9,45,0.05000,6.3129
19499,0,-1.0000,1,1,0.05000,6.2670
19500,0,-1.0000,1,1,0.05000,6.2239
19501,0,5.8000,4,63,0.05000,6.2344
19502,0,7.5000,12,64,0.05000,6.2815
19503,0,6.1000,9,56,0.05000,6.3077
19504,0,6.0000,6,61,0.05000,6.3277
19505,0,3.2000,3,39,0.05000,6.3010
19506,0,1.3000,3,20,0.05000,6.2469
19507,0,4.3000,5,46,0.05000,6.2429
19508,0,5.7000,5,60,0.05000,6.2608
19509,0,4.6000,4,51,0.05000,6.2618
19510,0,7.7000,11,68,0.05000,6.2873
19511,0,5.9000,5,62,0.05000,6.3012
19512,0,6.4000,7,63,0.05000,6.3191
19513,0,6.0000,4,65,0.05000,6.3373
19514,0,6.3000,12,52,0.05000,6.3607
19515,0,6.8000,10,61,0.05000,6.3898
19516,0,6.1000,5,64,0.05000,6.4064
19517,0,6.0000,6,61,0.05000,6.4256
19518,0,1.9000,3,26,0.05000,6.3787
19519,0,2.2000,2,31,0.05000,6.3516
19520,0,7.3000,10,66,0.05000,6.3790
19521,0,0.1000,3,8,0.05000,6.2991
19522,0,-0.4000,3,3,0.05000,6.2191
19523,0,5.1000,6,52,0.05000,6.2313
19524,0,5.8000,9,53,0.05000,6.2527
19525,0,3.0000,2,39,0.05000,6.2434
19526,0,0.3000,3,10,0.05000,6.1893
19527,0,6.1000,5,64,0.05000,6.2129
19528,0,7.7000,12,66,0.05000,6.2569
19529,0,6.0000,5,63,0.05000,6.2771
19530,0,-1.0000,1,1,0.05000,6.2419
19531,0,5.9000,8,56,0.05000,6.2676
19532,0,6.1000,6,62,0.05000,6.2914
19533,0,6.4000,10,57,0.05000,6.3117
19534,0,7.9000,11,70,0.05000,6.3332
19535,0,8.4000,13,71,0.05000,6.3599
19536,0,9.0000,16,71,0.05000,6.3884
19537,0,5.7000,6,58,0.05000,6.3950
19538,0,-1.0000,1,1,0.05000,6.3468
19539,0,5.6000,2,65,0.05000,6.3533
19540,0,4.8000,4,53,0.05000,6.3472
19541,0,-0.7000,2,2,0.05000,6.2716
19542,0,6.3000,6,64,0.05000,6.2857
19543,0,4.6000,12,35,0.05000,6.2759
19544,0,7.0000,7,69,0.05000,6.2905
19545,0,3.3000,5,36,0.05000,6.2649
19546,0,8.0000,15,63,0.05000,6.2833
19547,0,1.1000,4,16,0.05000,6.2185
19548,0,5.8000,7,57,0.05000,6.2434
19549,0,6.7000,7,66,0.05000,6.2605
19550,0,4.8000,3,55,0.05000,6.2640
19551,0,7.1000,9,66,0.05000,6.2783
19552,0,1.9000,2,28,0.05000,6.2547
19553,0,6.3000,5,66,0.05000,6.2757
19554,0,4.7000,7,46,0.05000,6.2795
19555,0,7.1000,8,68,0.05000,6.3012
19556,0,7.8000,10,71,0.05000,6.3274
19557,0,6.9000,7,68,0.05000,6.3435
19558,0,7.1000,11,62,0.05000,6.3682
19559,0,5.5000,5,58,0.05000,6.3753
19560,0,-1.0000,1,1,0.05000,6.3304
19561,0,0.1000,2,10,0.05000,6.2723
19562,0,-1.0000,1,1,0.05000,6.2341
19563,0,6.7000,9,62,0.05000,6.2499
19564,0,6.5000,5,68,0.05000,6.2679
19565,0,5.4000,6,55,0.05000,6.2784
19566,0,-0.7000,2,2,0.05000,6.2127
19567,0,6.4000,5,67,0.05000,6.2255
19568,0,7.8000,13,65,0.05000,6.2703
19569,0,-1.0000,1,1,0.05000,6.2305
19570,0,3.4000,5,37,0.05000,6.2094
19571,0,5.8000,8,55,0.05000,6.2365
19572,0,5.0000,7,49,0.05000,6.2462
19573,0,-1.0000,1,1,0.05000,6.2111
19574,0,5.8000,5,61,0.05000,6.2235
19575,0,7.2000,10,65,0.05000,6.2445
19576,0,5.8000,9,53,0.05000,6.2675
19577,0,9.3000,20,66,0.05000,6.3027
19578,0,-1.0000,1,1,0.05000,6.2606
19579,0,-0.7000,2,2,0.05000,6.1934
19580,0,5.8000,5,61,0.05000,6.2121
19581,0,5.5000,3,62,0.05000,6.2223
19582,0,7.4000,9,69,0.05000,6.2513
19583,0,7.9000,13,66,0.05000,6.2711
19584,0,5.2000,6,53,0.05000,6.2776
19585,0,5.6000,3,63,0.05000,6.2855
19586,0,7.4000,14,59,0.05000,6.3129
19587,0,6.6000,8,63,0.05000,6.3277
19588,0,6.0000,4,65,0.05000,6.3377
19589,0,-1.0000,1,1,0.05000,6.2925
19590,0,4.4000,2,53,0.05000,6.2901
19591,0,-1.0000,1,1,0.05000,6.2484
19592,0,6.9000,9,64,0.05000,6.2742
19593,0,7.3000,11,64,0.05000,6.3119
19594,0,4.1000,2,50,0.05000,6.3055
19595,0,4.9000,4,54,0.05000,6.3075
19596,0,7.4000,15,57,0.05000,6.3379
19597,0,3.8000,4,43,0.05000,6.3216
19598,0,6.2000,9,57,0.05000,6.3429
19599,0,6.5000,5,68,0.05000,6.3565
19600,0,7.9000,14,64,0.05000,6.4006
19601,0,-0.2000,2,7,0.05000,6.3292
19602,0,-0.4000,3,3,0.05000,6.2359
19603,0,-1.0000,1,1,0.05000,6.1992
19604,0,-1.0000,1,1,0.05000,6.1648
19605,0,-0.7000,2,2,0.05000,6.1104
19606,0,5.7000,5,60,0.05000,6.1265
19607,0,5.1000,3,58,0.05000,6.1362
19608,0,6.6000,6,67,0.05000,6.1490
19609,0,7.6000,10,69,0.05000,6.1778
19610,0,1.5000,2,24,0.05000,6.1499
19611,0,1.0000,4,15,0.05000,6.0954
19612,0,-0.7000,2,2,0.05000,6.0473
19613,0,5.7000,4,62,0.05000,6.0640
19614,0,6.0000,6,61,0.05000,6.0770
19615,0,5.4000,2,63,0.05000,6.0880
19616,0,6.6000,7,65,0.05000,6.1273
19617,0,3.5000,5,38,0.05000,6.1188
19618,0,6.9000,14,54,0.05000,6.1550
19619,0,6.7000,6,68,0.05000,6.1904
19620,0,7.1000,8,68,0.05000,6.2046
19621,0,6.6000,8,63,0.05000,6.2355
19622,0,6.2000,5,65,0.05000,6.2486
19623,0,6.3000,9,58,0.05000,6.2656
19624,0,2.7000,3,34,0.05000,6.2361
19625,0,-0.7000,2,2,0.05000,6.1709
19626,0,-1.0000,1,1,0.05000,6.1367
19627,0,6.9000,9,64,0.05000,6.1620
19628,0,-0.7000,2,2,0.05000,6.1039
19629,0,5.2000,3,59,0.05000,6.1135
19630,0,6.8000,5,71,0.05000,6.1263
19631,0,-1.0000,1,1,0.05000,6.0940
19632,0,-0.7000,2,2,0.05000,6.0431
19633,0,2.5000,3,32,0.05000,6.0326
19634,0,-0.4000,2,5,0.05000,5.9941
19635,0,2.3000,4,28,0.05000,5.9819
19636,0,1.0000,6,11,0.05000,5.9406
19637,0,0.3000,2,12,0.05000,5.9189
19638,0,6.5000,13,52,0.05000,5.9498
19639,0,0.7000,2,16,0.05000,5.9310
19640,0,0.6000,2,15,0.05000,5.9127
19641,0,-0.7000,2,2,0.05000,5.8832
19642,0,3.9000,2,48,0.05000,5.8899
19643,0,-1.0000,1,1,0.05000,5.8738
19644,0,-0.2000,2,7,0.05000,5.8526
19645,0,4.1000,3,48,0.05000,5.8606
19646,0,1.3000,3,20,0.05000,5.8502
19647,0,2.1000,2,30,0.05000,5.8487
19648,0,0.9000,6,10,0.05000,5.8228
19649,0,5.9000,5,62,0.05000,5.8295
19650,0,-0.7000,2,2,0.05000,5.8075
19651,0,0.2000,5,5,0.05000,5.7792
19652,0,1.7000,6,18,0.05000,5.7711
19653,0,5.8000,5,61,0.05000,5.7749
19654,0,-0.2000,2,7,0.05000,5.7603
19655,0,2.6000,2,35,0.05000,5.7631
19656,0,5.0000,5,53,0.05000,5.7702
19657,0,3.3000,4,38,0.05000,5.7759
19658,0,-0.2000,2,7,0.05000,5.7607
19659,0,5.8000,2,67,0.05000,5.7711
19660,0,3.5000,8,32,0.05000,5.7769
19661,0,-1.0000,1,1,0.05000,5.7653
19662,0,-0.2000,2,7,0.05000,5.7511
19663,0,0.7000,3,14,0.05000,5.7413
19664,0,3.0000,2,39,0.05000,5.7458
19665,0,0.1000,3,8,0.05000,5.7315
19666,0,7.1000,8,68,0.05000,5.7143
19667,0,-1.0000,1,1,0.05000,5.7041
19668,0,0.6000,4,11,0.05000,5.6912
19669,0,1.3000,6,14,0.05000,5.6823
19670,0,1.4000,6,15,0.05000,5.6758
19671,0,-1.0000,1,1,0.05000,5.6686
19672,0,4.5000,3,52,0.05000,5.6744
19673,0,1.1000,2,20,0.05000,5.6722
19674,0,0.3000,3,10,0.05000,5.6631
19675,0,0.4000,3,11,0.05000,5.6559
19676,0,2.6000,3,33,0.05000,5.6615
19677,0,-1.0000,1,1,0.05000,5.6553
19678,0,8.0000,13,67,0.05000,5.6876
19679,0,-1.0000,1,1,0.05000,5.6779
19680,0,8.2000,14,67,0.05000,5.6957
19681,0,6.5000,10,58,0.05000,5.6992
19682,0,7.1000,11,62,0.05000,5.7001
19683,0,4.3000,6,44,0.05000,5.7110
19684,0,5.2000,5,55,0.05000,5.7324
19685,0,-1.0000,1,1,0.05000,5.7134
19686,0,5.4000,14,39,0.05000,5.7293
19687,0,0.5000,6,6,0.05000,5.6831
19688,0,6.8000,8,65,0.05000,5.7003
19689,0,6.5000,6,66,0.05000,5.7185
19690,0,0.3000,3,10,0.05000,5.6840
19691,0,-1.0000,1,1,0.05000,5.6654
19692,0,5.4000,3,61,0.05000,5.6868
19693,0,2.2000,5,25,0.05000,5.6755
19694,0,5.1000,4,56,0.05000,5.6916
19695,0,7.4000,15,57,0.05000,5.7067
19696,0,-1.0000,1,1,0.05000,5.6847
19697,0,-1.0000,1,1,0.05000,5.6642
19698,0,1.1000,3,18,0.05000,5.6439
19699,0,2.9000,6,30,0.05000,5.6437
19700,0,-0.4000,3,3,0.05000,5.6114
19701,0,9.0000,18,67,0.05000,5.6594
19702,0,5.7000,7,56,0.05000,5.6728
19703,0,-0.1000,4,4,0.05000,5.6225
19704,0,1.3000,2,22,0.05000,5.6116
19705,0,6.1000,7,60,0.05000,5.6222
19706,0,-1.0000,1,1,0.05000,5.6039
19707,0,-0.4000,3,3,0.05000,5.5676
19708,0,-1.0000,1,1,0.05000,5.5525
19709,0,-0.4000,3,3,0.05000,5.5217
19710,0,2.6000,2,35,0.05000,5.5234
19711,0,3.3000,3,40,0.05000,5.5291
19712,0,2.1000,3,28,0.05000,5.5272
19713,0,2.8000,6,29,0.05000,5.5286
19714,0,0.1000,3,8,0.05000,5.5086
19715,0,-1.0000,1,1,0.05000,5.4979
19716,0,-1.0000,1,1,0.05000,5.4880
19717,0,3.9000,5,42,0.05000,5.4957
19718,0,0.2000,5,5,0.05000,5.4729
19719,0,-0.1000,3,6,0.05000,5.4576
19720,0,4.4000,3,51,0.05000,5.4709
19721,0,5.2000,3,59,0.05000,5.4787
19722,0,-0.7000,2,2,0.05000,5.4628
19723,0,2.3000,3,30,0.05000,5.4651
19724,0,0.2000,2,11,0.05000,5.4564
19725,0,-1.0000,1,1,0.05000,5.4485
19726,0,0.3000,3,10,0.05000,5.4388
19727,0,-1.0000,1,1,0.05000,5.4321
19728,0,-0.2000,2,7,0.05000,5.4242
19729,0,2.2000,3,29,0.05000,5.4272
19730,0,-0.4000,3,3,0.05000,5.4153
19731,0,0.1000,2,10,0.05000,5.4105
19732,0,-0.4000,3,3,0.05000,5.4008
19733,0,-0.4000,3,3,0.05000,5.3922
19734,0,5.2000,6,53,0.05000,5.4065
19735,0,-0.4000,3,3,0.05000,5.3958
19736,0,-0.7000,2,2,0.05000,5.3884
19737,0,0.7000,3,14,0.05000,5.3864
19738,0,-0.7000,2,2,0.05000,5.3821
19739,0,2.5000,7,24,0.05000,5.3871
19740,0,-0.7000,2,2,0.05000,5.3808
19741,0,2.9000,2,38,0.05000,5.3846
19742,0,-0.7000,2,2,0.05000,5.3786
19743,0,4.7000,6,48,0.05000,5.3769
19744,0,-1.0000,1,1,0.05000,5.3728
19745,0,-0.2000,2,7,0.05000,5.3682
19746,0,4.9000,11,40,0.05000,5.3770
19747,0,2.0000,2,29,0.05000,5.3794
19748,0,1.4000,6,15,0.05000,5.3777
19749,0,-0.4000,3,3,0.05000,5.3678
19750,0,0.0000,2,9,0.05000,5.3637
19751,0,-0.4000,3,3,0.05000,5.3561
19752,0,4.6000,2,55,0.05000,5.3601
19753,0,0.1000,2,10,0.05000,5.3568
19754,0,4.2000,2,51,0.05000,5.3620
19755,0,-0.7000,2,2,0.05000,5.3552
19756,0,-1.0000,1,1,0.05000,5.3515
19757,0,6.5000,10,58,0.05000,5.3320
19758,0,2.9000,4,34,0.05000,5.3357
19759,0,1.9000,6,20,0.05000,5.3379
19760,0,3.7000,4,42,0.05000,5.3460
19761,0,3.7000,4,42,0.05000,5.3567
19762,0,2.5000,5,28,0.05000,5.3599
19763,0,4.7000,7,46,0.05000,5.3717
19764,0,4.2000,7,41,0.05000,5.3810
19765,0,7.4000,9,69,0.05000,5.3880
19766,0,7.4000,9,69,0.05000,5.4371
19767,0,6.8000,10,61,0.05000,5.4450
19768,0,0.1000,3,8,0.05000,5.4074
19769,0,1.1000,3,18,0.05000,5.3878
19770,0,-1.0000,1,1,0.05000,5.3707
19771,0,3.8000,3,45,0.05000,5.3775
19772,0,7.4000,10,67,0.05000,5.4054
19773,0,2.2000,2,31,0.05000,5.3997
19774,0,5.3000,4,58,0.05000,5.4124
19775,0,6.0000,4,65,0.05000,5.4262
19776,0,7.3000,10,66,0.05000,5.4336
19777,0,-0.4000,3,3,0.05000,5.3815
19778,0,6.0000,12,49,0.05000,5.4079
19779,0,4.3000,4,48,0.05000,5.4162
19780,0,7.8000,15,61,0.05000,5.4295
19781,0,5.8000,4,63,0.05000,5.4467
19782,0,8.4000,16,65,0.05000,5.4868
19783,0,5.9000,4,64,0.05000,5.5042
19784,0,-1.0000,1,1,0.05000,5.4698
19785,0,5.6000,3,63,0.05000,5.4922
19786,0,2.1000,4,26,0.05000,5.4579
19787,0,-0.7000,2,2,0.05000,5.4070
19788,0,6.0000,4,65,0.05000,5.4248
19789,0,7.0000,7,69,0.05000,5.4404
19790,0,7.0000,8,67,0.05000,5.4539
19791,0,-1.0000,1,1,0.05000,5.4216
19792,0,7.8000,12,67,0.05000,5.4360
19793,0,7.3000,10,66,0.05000,5.4717
19794,0,7.0000,8,67,0.05000,5.4983
19795,0,-1.0000,1,1,0.05000,5.4596
19796,0,-0.7000,2,2,0.05000,5.3982
19797,0,6.1000,6,62,0.05000,5.4211
19798,0,8.2000,16,63,0.05000,5.4701
19799,0,1.0000,2,19,0.05000,5.4302
19800,0,-1.0000,1,1,0.05000,5.3943
19801,0,0.1000,2,10,0.05000,5.3491
19802,0,5.2000,6,53,0.05000,5.3722
19803,0,0.0000,2,9,0.05000,5.3285
19804,0,-1.0000,1,1,0.05000,5.2997
19805,0,3.0000,5,33,0.05000,5.2883
19806,0,4.7000,5,50,0.05000,5.2994
19807,0,7.1000,7,70,0.05000,5.3321
19808,0,-1.0000,1,1,0.05000,5.3029
19809,0,0.0000,2,9,0.05000,5.2662
19810,0,3.0000,2,39,0.05000,5.2640
19811,0,3.8000,7,37,0.05000,5.2699
19812,0,8.1000,15,64,0.05000,5.3282
19813,0,7.0000,7,69,0.05000,5.3442
19814,0,2.3000,4,28,0.05000,5.3186
19815,0,6.9000,9,64,0.05000,5.3494
19816,0,7.1000,11,62,0.05000,5.3873
19817,0,-1.0000,1,1,0.05000,5.3526
19818,0,-0.7000,2,2,0.05000,5.2976
19819,0,7.7000,12,66,0.05000,5.3161
19820,0,6.5000,7,64,0.05000,5.3349
19821,0,5.9000,13,46,0.05000,5.3697
19822,0,5.1000,3,58,0.05000,5.3798
19823,0,5.8000,5,61,0.05000,5.4041
19824,0,7.0000,8,67,0.05000,5.4386
19825,0,4.0000,5,43,0.05000,5.4288
19826,0,5.5000,6,56,0.05000,5.4503
19827,0,-1.0000,1,1,0.05000,5.4129
19828,0,8.4000,17,63,0.05000,5.4581
19829,0,-1.0000,1,1,0.05000,5.4181
19830,0,4.1000,6,42,0.05000,5.4099
19831,0,7.8000,12,67,0.05000,5.4469
19832,0,5.0000,6,51,0.05000,5.4506
19833,0,3.5000,2,44,0.05000,5.4435
19834,0,7.2000,11,63,0.05000,5.4920
19835,0,6.7000,7,66,0.05000,5.5327
19836,0,6.2000,4,67,0.05000,5.5578
19837,0,-0.7000,2,2,0.05000,5.4836
19838,0,6.6000,6,67,0.05000,5.5057
19839,0,-1.0000,1,1,0.05000,5.4651
19840,0,-1.0000,1,1,0.05000,5.4271
19841,0,5.0000,3,57,0.05000,5.4374
19842,0,6.8000,8,65,0.05000,5.4584
19843,0,-1.0000,1,1,0.05000,5.4210
19844,0,7.6000,11,67,0.05000,5.4471
19845,0,4.2000,3,49,0.05000,5.4454
19846,0,-1.0000,1,1,0.05000,5.4082
19847,0,6.1000,5,64,0.05000,5.4440
19848,0,4.7000,3,54,0.05000,5.4491
19849,0,4.9000,5,52,0.05000,5.4604
19850,0,-0.7000,2,2,0.05000,5.3993
19851,0,2.2000,10,15,0.05000,5.3450
19852,0,5.8000,5,61,0.05000,5.3615
19853,0,-0.7000,2,2,0.05000,5.3137
19854,0,-1.0000,1,1,0.05000,5.2886
19855,0,4.2000,8,39,0.05000,5.2985
19856,0,-0.4000,3,3,0.05000,5.2495
19857,0,4.4000,3,51,0.05000,5.2648
19858,0,-1.0000,1,1,0.05000,5.2443
19859,0,5.6000,8,53,0.05000,5.2646
19860,0,8.2000,13,69,0.05000,5.3096
19861,0,6.0000,7,59,0.05000,5.3479
19862,0,5.8000,4,63,0.05000,5.3653
19863,0,6.5000,8,62,0.05000,5.4029
19864,0,8.6000,15,69,0.05000,5.4458
